4464.1,4106.15,4008.21,4395.38,0
4461.03,4106.15,4010.77,4394.87,0
4463.59,4103.59,4014.36,4390.77,0
4462.56,4106.15,4007.18,4384.1,0
4461.03,4104.62,3999.49,4381.54,0
4462.56,4096.92,4002.05,4382.05,0
4461.03,4098.97,4006.15,4385.64,0
4461.03,4105.13,4006.67,4394.87,0
4463.08,4096.92,4001.03,4394.87,0
4461.03,4086.67,3993.33,4385.64,0
4457.44,4088.72,3988.72,4378.97,0
4457.44,4087.69,3988.21,4377.44,0
4460,4090.77,3996.92,4383.59,0
4461.03,4103.08,4007.69,4388.21,0
4460,4101.03,4006.67,4389.23,0
4460,4090.77,4000,4393.33,0
4459.49,4095.9,4002.56,4391.28,0
4461.03,4105.13,4007.18,4383.08,0
4461.54,4100,4005.13,4385.64,0
4461.03,4093.85,4004.62,4395.38,0
4458.97,4092.82,4003.08,4395.9,0
4458.46,4092.31,3998.46,4386.67,0
4458.46,4092.31,3997.44,4379.49,0
4460,4094.36,4002.56,4383.08,0
4460,4099.49,4006.67,4393.85,0
4461.03,4104.62,4006.67,4397.44,0
4460.51,4105.13,4005.64,4396.41,0
4458.46,4101.54,4005.64,4397.44,0
4468.72,4104.1,4012.31,4398.97,0
4476.92,4110.77,4021.54,4400.51,0
4464.1,4103.59,4009.74,4395.38,0
4453.33,4090.77,3991.79,4388.21,0
4458.97,4091.79,3995.9,4388.72,0
4460,4095.9,4004.62,4383.08,0
4455.9,4092.31,4000.51,4378.97,0
4458.97,4091.79,3998.46,4389.23,0
4458.46,4091.28,3996.92,4388.21,0
4456.41,4089.74,3993.85,4381.03,0
4459.49,4093.85,4004.62,4391.79,0
4460,4095.38,4007.69,4390.77,0
4457.44,4090.77,3992.82,4370.26,0
4457.95,4089.23,3990.26,4374.36,0
4459.49,4093.85,4000.51,4387.18,0
4461.03,4104.1,4008.21,4382.56,0
4462.05,4109.23,4011.28,4383.08,0
4460,4104.62,4008.72,4390.26,0
4467.18,4104.62,4011.79,4396.41,0
4475.38,4110.26,4023.08,4401.03,0
4465.13,4106.67,4015.9,4395.38,0
4456.92,4104.62,4005.64,4388.21,0
4463.59,4107.18,4011.28,4388.21,0
4462.56,4101.54,4011.28,4385.13,0
4455.38,4097.44,4004.62,4388.21,0
4460.51,4104.62,4010.26,4396.92,0
4466.15,4109.23,4016.41,4388.72,0
4462.56,4105.64,4011.79,4380.51,0
4457.95,4102.56,4009.74,4392.31,0
4457.95,4105.13,4015.38,4400.51,0
4458.97,4107.69,4022.05,4394.36,0
4458.97,4107.69,4023.08,4388.72,0
4463.59,4111.28,4020.51,4388.21,0
4463.59,4110.26,4016.41,4383.08,0
4457.95,4106.15,4013.33,4377.44,0
4468.21,4118.46,4021.54,4386.15,0
4473.85,4124.1,4024.62,4397.95,0
4462.56,4110.77,4017.44,4395.38,0
4463.08,4112.31,4019.49,4395.9,0
4474.36,4124.62,4023.59,4398.46,0
4472.82,4120,4016.92,4390.26,0
4468.21,4115.38,4017.95,4387.18,0
4464.1,4112.82,4022.56,4388.72,0
4456.92,4106.15,4016.92,4384.62,0
4466.67,4114.87,4022.05,4392.82,0
4480,4125.64,4026.15,4401.03,0
4471.79,4115.9,4011.79,4390.26,0
4462.05,4104.62,4004.62,4382.56,0
4465.64,4109.23,4010.26,4384.1,0
4472.31,4120.51,4013.85,4380,0
4475.38,4123.08,4020,4382.56,0
4469.74,4113.85,4022.05,4388.21,0
4459.49,4103.59,4012.82,4385.13,0
4464.62,4108.21,4013.85,4389.74,0
4474.36,4117.95,4024.1,4400.51,0
4466.15,4116.41,4023.08,4397.44,0
4454.87,4108.72,4017.95,4391.28,0
4465.13,4115.9,4021.54,4395.9,0
4473.85,4124.62,4026.15,4398.46,0
4463.59,4108.21,4014.87,4388.72,0
4453.33,4090.77,3999.49,4381.54,0
4462.56,4107.18,4010.26,4388.21,0
4474.36,4125.64,4028.72,4397.44,0
4473.33,4115.9,4022.05,4394.87,0
4471.28,4109.74,4016.41,4391.28,0
4467.69,4116.92,4023.59,4386.67,0
4459.49,4109.74,4021.03,4383.59,0
4458.46,4105.13,4016.41,4394.87,0
4464.62,4115.9,4023.08,4404.1,0
4461.03,4111.79,4022.05,4389.74,0
4453.33,4096.92,4008.21,4373.85,0
4464.1,4101.03,4006.67,4376.41,0
4480,4113.33,4021.54,4386.67,0
4472.82,4107.18,4024.62,4385.13,0
4454.87,4093.85,4007.18,4377.44,0
4454.36,4095.38,4002.56,4375.38,0
4465.64,4107.18,4018.97,4378.46,0
4466.67,4109.74,4024.1,4377.95,0
4464.62,4105.64,4011.28,4373.33,0
4468.72,4107.18,4010.77,4374.87,0
4473.85,4111.28,4022.56,4385.13,0
4475.38,4108.21,4019.49,4385.64,0
4470.26,4102.56,4006.15,4374.87,0
4462.56,4102.05,4004.62,4370.77,0
4463.59,4106.67,4013.33,4371.28,0
4475.9,4110.26,4020,4371.28,0
4483.59,4110.77,4021.54,4374.36,0
4471.28,4108.21,4017.44,4369.74,0
4464.1,4107.18,4017.44,4363.59,0
4474.36,4108.72,4020,4369.74,0
4473.85,4105.64,4015.38,4375.9,0
4458.97,4099.49,4010.77,4371.79,0
4458.97,4096.41,4012.31,4370.26,0
4465.13,4096.92,4013.33,4375.38,0
4457.44,4097.95,4012.82,4380,0
4458.46,4095.9,4012.31,4382.56,0
4464.62,4094.87,4010.77,4381.54,0
4461.54,4102.05,4012.31,4380.51,0
4461.03,4107.18,4012.31,4380,0
4458.46,4101.54,4007.18,4378.46,0
4460,4101.03,4008.21,4383.08,0
4474.36,4110.77,4020,4389.74,0
4475.38,4108.21,4020,4385.64,0
4460,4096.92,4006.67,4380.51,0
4455.38,4097.44,4007.18,4386.67,0
4460.51,4103.59,4013.85,4385.13,0
4462.05,4104.1,4007.69,4384.1,0
4461.03,4105.13,4004.62,4394.36,0
4458.46,4106.67,4012.82,4395.38,0
4465.64,4111.79,4015.9,4390.77,0
4476.92,4117.95,4016.92,4398.97,0
4471.79,4112.82,4023.08,4399.49,0
4458.97,4103.59,4017.95,4387.69,0
4459.49,4103.59,4007.18,4389.23,0
4465.13,4105.13,4006.15,4400,0
4463.08,4104.1,4009.23,4398.97,0
4457.95,4104.62,4004.1,4397.44,0
4462.05,4106.67,4003.08,4407.69,0
4473.85,4109.23,4016.41,4412.82,0
4477.95,4110.26,4022.56,4408.72,0
4469.74,4108.72,4017.95,4411.28,0
4461.54,4106.67,4013.33,4409.23,0
4458.46,4101.54,4007.18,4398.46,0
4458.46,4095.9,4004.1,4395.9,0
4457.44,4094.87,4000.51,4398.46,0
4457.95,4101.54,4002.56,4396.92,0
4460.51,4108.21,4011.28,4397.95,0
4460,4103.59,4010.26,4398.97,0
4456.41,4095.38,4002.56,4400.51,0
4457.95,4098.97,4007.18,4402.05,0
4461.54,4106.15,4011.79,4405.64,0
4458.97,4104.1,4004.62,4412.31,0
4456.41,4102.05,4004.1,4408.72,0
4459.49,4102.56,4008.21,4395.9,0
4460,4102.56,4005.64,4401.03,0
4457.95,4103.59,4005.13,4415.9,0
4457.44,4105.13,4005.64,4410.26,0
4456.92,4103.59,4005.13,4395.9,0
4458.46,4103.59,4007.69,4395.9,0
4460,4105.13,4007.69,4400.51,0
4457.95,4103.59,4005.64,4398.46,0
4455.38,4104.1,4007.18,4393.85,0
4456.92,4105.64,4008.72,4397.44,0
4457.95,4103.08,4004.1,4403.59,0
4458.97,4103.59,4003.59,4401.03,0
4460.51,4108.72,4018.97,4405.13,0
4456.92,4107.18,4022.56,4411.28,0
4456.41,4105.13,4011.28,4408.21,0
4461.03,4107.18,4009.74,4407.18,0
4455.38,4096.92,4012.31,4409.74,0
4445.13,4088.72,4005.13,4408.21,0
4454.87,4101.03,4002.05,4407.18,0
4466.67,4107.69,4007.69,4407.18,0
4450.77,4092.31,4003.08,4400.51,0
4440,4086.67,3998.97,4400,0
4456.92,4102.56,4009.23,4405.13,0
4464.62,4109.74,4015.38,4405.64,0
4454.36,4099.49,4008.72,4401.03,0
4454.87,4094.36,4003.08,4393.33,0
4465.64,4104.1,4012.31,4400.51,0
4458.46,4106.15,4015.38,4412.82,0
4442.05,4098.46,4005.64,4405.13,0
4447.18,4096.92,4003.08,4394.87,0
4456.92,4095.38,4000.51,4398.46,0
4449.23,4088.72,3991.79,4392.31,0
4439.49,4086.67,3993.33,4381.54,0
4444.62,4095.38,4007.18,4387.18,0
4450.26,4102.05,4008.72,4396.92,0
4454.36,4097.95,4001.03,4397.44,0
4458.46,4097.44,4005.64,4400,0
4453.33,4104.62,4012.82,4400,0
4450.77,4107.69,4013.85,4394.87,0
4457.44,4106.15,4014.87,4396.92,0
4460.51,4106.67,4010.26,4398.46,0
4458.46,4107.18,4009.74,4389.23,0
4460,4107.69,4016.92,4380.51,0
4462.05,4108.72,4016.92,4382.05,0
4461.54,4107.69,4013.85,4385.13,0
4463.08,4107.69,4015.9,4383.08,0
4460,4103.08,4010.77,4373.85,0
4457.95,4096.92,4001.03,4364.62,0
4463.59,4100.51,4003.08,4365.13,0
4465.13,4108.21,4008.72,4365.13,0
4465.64,4110.26,4012.31,4360,0
4474.87,4110.77,4016.41,4362.05,0
4477.44,4113.33,4016.92,4366.67,0
4466.15,4107.18,4012.31,4365.64,0
4457.95,4097.95,4005.13,4363.08,0
4460.51,4101.03,4006.67,4363.08,0
4465.64,4110.26,4013.85,4364.1,0
4464.62,4107.18,4014.36,4366.15,0
4458.46,4101.54,4012.31,4365.13,0
4456.41,4101.03,4011.28,4364.1,0
4460,4098.46,4006.15,4365.64,0
4460,4097.44,4003.59,4362.05,0
4459.49,4103.08,4009.23,4354.87,0
4461.03,4104.62,4012.31,4358.97,0
4461.03,4104.62,4016.41,4371.79,0
4460.51,4107.69,4020,4374.36,0
4461.03,4106.67,4014.87,4366.15,0
4461.03,4104.62,4013.85,4364.62,0
4459.49,4105.13,4014.87,4367.69,0
4460,4104.62,4013.85,4364.62,0
4462.05,4105.13,4015.9,4365.64,0
4460.51,4107.18,4016.92,4371.79,0
4464.62,4108.21,4014.87,4367.69,0
4472.31,4108.72,4017.95,4363.59,0
4469.23,4110.26,4017.95,4373.33,0
4460,4106.15,4011.28,4376.41,0
4452.31,4092.82,4005.64,4363.59,0
4446.67,4087.18,4002.05,4364.1,0
4457.95,4102.05,4010.26,4381.54,0
4474.36,4115.38,4023.59,4388.72,0
4467.18,4105.64,4014.87,4380,0
4457.44,4095.9,4002.56,4374.36,0
4461.03,4102.05,4005.13,4371.79,0
4460,4103.08,4007.18,4367.18,0
4454.87,4091.28,4002.05,4364.62,0
4455.38,4088.72,4001.03,4363.08,0
4460,4101.03,4011.79,4366.15,0
4462.05,4107.18,4017.95,4371.28,0
4462.56,4106.15,4015.9,4374.87,0
4459.49,4104.62,4016.41,4376.41,0
4461.03,4106.15,4020.51,4378.97,0
4471.79,4114.87,4020,4383.59,0
4476.92,4119.49,4019.49,4383.08,0
4467.18,4111.28,4022.05,4378.46,0
4457.95,4103.08,4018.46,4374.87,0
4462.05,4106.15,4016.92,4378.97,0
4467.18,4110.77,4025.64,4389.23,0
4464.1,4110.77,4031.28,4391.79,0
4460.51,4106.67,4024.62,4384.62,0
4461.54,4106.67,4022.05,4382.56,0
4465.13,4111.79,4028.72,4385.13,0
4463.08,4105.64,4023.08,4378.46,0
4456.41,4097.44,4010.26,4370.77,0
4458.46,4102.56,4010.77,4373.85,0
4460,4101.54,4007.18,4372.82,0
4449.23,4089.74,3992.82,4370.26,0
4440,4087.18,3991.79,4373.85,0
4448.21,4091.28,3999.49,4372.82,0
4457.44,4097.44,4007.69,4370.77,0
4456.92,4103.08,4012.82,4372.31,0
4456.92,4099.49,4008.72,4374.87,0
4459.49,4098.46,4005.64,4379.49,0
4459.49,4105.13,4011.28,4378.46,0
4457.95,4104.62,4010.26,4369.23,0
4458.46,4099.49,4003.08,4365.13,0
4459.49,4098.46,4004.62,4367.69,0
4456.92,4096.92,4001.03,4360,0
4457.44,4098.97,3995.38,4355.9,0
4463.59,4108.21,4004.62,4366.15,0
4458.97,4104.1,4006.67,4366.15,0
4444.62,4092.31,3996.41,4355.9,0
4444.62,4090.77,3997.44,4354.87,0
4456.92,4094.36,4006.15,4360.51,0
4456.92,4095.38,4004.62,4355.38,0
4451.79,4098.46,4002.05,4347.18,0
4457.95,4103.08,4008.72,4352.82,0
4464.62,4107.18,4013.85,4365.64,0
4463.08,4111.79,4013.33,4371.28,0
4459.49,4112.82,4010.26,4363.59,0
4464.62,4112.82,4013.33,4348.72,0
4475.9,4120.51,4023.59,4352.31,0
4474.36,4120.51,4025.13,4366.15,0
4461.03,4109.23,4016.41,4360,0
4457.44,4106.15,4013.85,4347.69,0
4463.08,4111.28,4020,4349.74,0
4463.08,4110.77,4021.03,4343.59,0
4457.44,4105.13,4012.31,4329.23,0
4461.54,4107.69,4011.28,4330.26,0
4473.33,4113.33,4020,4332.31,0
4477.95,4116.92,4024.62,4326.15,0
4472.31,4113.85,4021.03,4325.13,0
4469.74,4106.67,4020,4325.64,0
4474.36,4111.79,4026.15,4325.64,0
4475.9,4121.54,4030.26,4327.18,0
4475.38,4121.03,4028.72,4328.21,0
4477.44,4118.46,4028.72,4326.67,0
4478.97,4123.08,4029.23,4327.69,0
4477.44,4119.49,4021.03,4327.69,0
4475.9,4113.33,4017.44,4324.1,0
4477.95,4121.03,4030.26,4326.67,0
4477.95,4124.62,4034.36,4328.72,0
4475.9,4118.97,4030.26,4322.56,0
4476.41,4121.03,4036.41,4324.62,0
4480,4127.18,4043.59,4336.41,0
4476.41,4123.08,4035.38,4334.36,0
4470.26,4116.92,4021.03,4324.1,0
4472.31,4120,4021.54,4325.13,0
4475.9,4121.54,4029.23,4329.74,0
4474.87,4116.92,4025.64,4330.77,0
4472.82,4112.82,4021.03,4324.62,0
4471.79,4113.33,4027.18,4313.85,0
4471.28,4116.92,4033.33,4313.33,0
4476.92,4120.51,4030.77,4316.41,0
4478.46,4121.54,4029.23,4313.85,0
4472.82,4119.49,4029.74,4308.72,0
4472.82,4119.49,4028.72,4305.64,0
4477.44,4121.54,4028.72,4304.1,0
4476.41,4121.54,4027.18,4305.13,0
4476.92,4121.54,4027.69,4305.13,0
4482.56,4125.13,4032.82,4301.03,0
4484.62,4130.26,4037.95,4303.59,0
4478.46,4126.67,4036.92,4308.21,0
4473.85,4121.54,4031.79,4306.67,0
4477.44,4125.13,4031.28,4303.59,0
4478.97,4127.18,4035.38,4302.56,0
4474.87,4125.13,4037.44,4305.64,0
4475.9,4125.64,4037.44,4308.72,0
4477.95,4129.23,4035.9,4306.15,0
4479.49,4132.31,4036.41,4298.46,0
4488.21,4137.44,4041.54,4295.9,0
4492.31,4136.92,4046.15,4298.46,0
4479.49,4126.15,4041.03,4297.44,0
4472.31,4121.03,4036.41,4296.41,0
4475.9,4123.59,4034.36,4296.92,0
4473.33,4122.05,4034.87,4294.87,0
4472.82,4124.62,4041.03,4293.33,0
4478.97,4135.9,4047.18,4296.92,0
4477.44,4133.85,4042.05,4295.9,0
4472.31,4122.05,4033.85,4294.36,0
4480,4127.18,4038.97,4304.1,0
4488.21,4137.44,4043.08,4308.21,0
4487.69,4137.44,4041.03,4298.46,0
4481.54,4131.79,4042.05,4297.44,0
4476.92,4129.74,4041.54,4308.72,0
4486.67,4133.33,4041.03,4313.33,0
4491.28,4137.44,4047.18,4311.28,0
4480,4136.92,4052.31,4309.74,0
4472.82,4131.79,4045.64,4308.21,0
4475.38,4123.59,4037.44,4309.74,0
4476.41,4120,4034.36,4310.77,0
4471.28,4118.97,4034.87,4309.74,0
4462.56,4113.85,4034.36,4307.18,0
4463.08,4115.38,4036.92,4309.74,0
4475.38,4123.59,4041.03,4313.85,0
4475.9,4122.56,4040.51,4311.28,0
4472.82,4127.18,4045.64,4309.74,0
4480,4138.97,4055.9,4311.28,0
4480.51,4133.85,4053.33,4311.79,0
4475.38,4123.08,4043.59,4310.26,0
4476.92,4124.62,4038.46,4308.72,0
4476.92,4126.15,4038.97,4307.69,0
4475.9,4125.64,4043.59,4311.79,0
4471.79,4120,4033.85,4309.74,0
4466.15,4108.72,4014.87,4298.97,0
4469.74,4111.79,4020.51,4301.03,0
4476.41,4122.56,4037.95,4312.82,0
4471.28,4120,4033.85,4313.33,0
4462.05,4110.26,4018.97,4309.23,0
4463.59,4111.79,4020.51,4309.74,0
4469.74,4116.41,4028.72,4311.79,0
4471.28,4120.51,4035.38,4321.03,0
4472.31,4122.56,4037.44,4328.72,0
4471.79,4116.92,4028.72,4324.62,0
4464.1,4110.26,4020.51,4323.08,0
4456.92,4110.77,4026.67,4326.15,0
4459.49,4114.36,4033.33,4325.13,0
4461.03,4109.74,4024.62,4323.08,0
4458.46,4103.08,4014.87,4323.08,0
4461.03,4107.18,4020.51,4328.72,0
4463.08,4112.31,4027.69,4335.38,0
4460,4107.18,4021.03,4336.92,0
4457.44,4103.08,4015.9,4333.33,0
4459.49,4109.74,4024.1,4329.74,0
4461.03,4106.67,4018.97,4327.69,0
4458.97,4096.92,4002.56,4327.18,0
4457.95,4101.03,4010.26,4330.77,0
4462.56,4111.28,4030.26,4338.46,0
4462.05,4108.21,4023.08,4345.13,0
4456.92,4103.59,4009.74,4340.51,0
4461.03,4109.74,4018.46,4336.92,0
4458.97,4106.67,4023.59,4340.51,0
4444.1,4089.74,4007.69,4333.85,0
4447.18,4089.23,3999.49,4331.79,0
4462.05,4105.64,4011.79,4349.74,0
4460.51,4110.26,4023.08,4362.56,0
4454.36,4102.56,4016.92,4354.87,0
4455.9,4097.95,4005.64,4349.23,0
4455.38,4097.95,4003.59,4352.31,0
4456.41,4103.59,4010.77,4355.9,0
4461.54,4108.21,4021.54,4360.51,0
4459.49,4103.59,4021.54,4356.92,0
4460,4104.62,4014.87,4351.28,0
4460,4106.67,4012.82,4352.31,0
4447.69,4095.38,4008.72,4351.79,0
4446.15,4090.77,4006.15,4351.28,0
4460,4101.54,4010.26,4356.41,0
4458.46,4102.05,4008.21,4358.46,0
4447.69,4091.79,4006.67,4360,0
4452.82,4093.85,4014.87,4365.64,0
4458.46,4102.05,4017.44,4367.18,0
4454.36,4105.13,4017.44,4364.62,0
4456.41,4107.18,4021.54,4366.15,0
4461.03,4105.13,4015.9,4366.15,0
4460.51,4102.05,4006.15,4363.08,0
4457.95,4101.03,4005.64,4366.15,0
